ids	maltype	system calls tfidf_1gram-scaled
delay_200_2021-12-11	delay	[-2.519591663336573, 0.00038813004502700625, 0.00016976124971442242, -0.767836002614755, 0.00033952249942884483, -0.3456418722799321, -0.3449348200866323, -2.563031590678185, 0.0, 0.0001741076858771212, 0.0, 0.00046568565787902564, -1.0565881807988233, 0.000126214808672801, -2.333075967221646, 0.00016976124971442242, 55.51032037087153]
delay_201_2021-12-11	delay	[-1.9474293671369403, 0.00035115018677765004, 0.00015358691064660794, -0.767836002614755, 0.0003071738212932159, -0.3652155244841119, -0.36670683700302575, -1.7853445921392912, 0.0, 0.00015751923150118802, 0.0, 0.0004213165351126438, -1.3175621756623996, 0.00011418944296485889, -1.6778983266583085, 0.00015358691064660794, 50.15050790233877]
delay_202_2021-12-11	delay	[-2.143310257014397, 0.0003415111757874841, 0.00014937097690824515, -0.767836002614755, 0.0002987419538164903, -0.29764653658452345, -0.29973529043935837, -2.354946604986043, 0.0, 0.00015319535624560158, 0.0, 0.0004097514701768791, -0.598524850497223, 0.00011105496279898003, -2.4711439988992363, 0.00014937097690824515, 48.8606379552453]
delay_203_2021-12-11	delay	[-2.8507960359641324, 0.0003544198952500089, 0.00015501702357803755, 0.8032929329100595, 0.0003100340471560751, 1.1533433397283452, 1.1515365909705695, -2.529847262557179, 0.0, 0.000158985959941589, 0.0, 0.0004252395922439646, -0.9689398866781891, 0.00011525270934823278, -2.5672253661016775, 0.00015501702357803755, 52.09808887767099]
delay_204_2021-12-11	delay	[-2.436082905946931, 0.000342444134312846, 0.00014977903654502526, -0.767836002614755, 0.0002995580730900505, -0.33784663296587814, -0.3398662472482549, -2.6581596384257495, 0.0, 0.0001536138635267341, 0.0, 0.0004108708511942049, -0.3132041917933869, 0.00011135834869576114, -2.7817513793739606, 0.00014977903654502526, 49.26639759390565]
delay_205_2021-12-11	delay	[-4.9529504833400715, 0.00037870970596353125, 0.000165640959227666, -0.767836002614755, 0.000331281918455332, -0.35482215693931063, -0.3546737118845159, -5.480440064214477, 0.0, 0.00016988190264922046, 0.0, 0.00045438295959419537, 1.7779210025626693, 0.00012315143775430725, -4.6815689000217775, 0.000165640959227666, 55.08041061893871]
delay_206_2021-12-11	delay	[-6.4850562521441555, 0.0006927874502049711, 0.0003030130360690857, -0.767836002614755, 0.0006060260721381714, -0.31402729977442834, -0.3158194234109841, -7.030343170098126, 0.0, 0.00031077114824106466, 0.0, 0.0008312192875884848, -1.5991649993374555, 0.0002252854078133889, -6.439976373391752, 0.0003030130360690857, 99.50537187899585]
delay_207_2021-12-11	delay	[-2.639457921273432, 0.0003894181624866293, 0.00017032464961743525, -0.767836002614755, 0.0003406492992348705, -0.38194626720036223, -0.38115020825873713, -2.480602903882711, 0.0, 0.00017468551063690572, 0.0, 0.0004672311652013672, -1.1304593554313065, 0.0001266336876047402, -2.286255616336787, 0.00017032464961743525, 55.749876177174386]
delay_208_2021-12-11	delay	[-2.3438942835253833, 0.000342398524610509, 0.0001497590876640586, -0.767836002614755, 0.0002995181753281172, -0.34384787251690124, -0.34586818925871604, -2.562815044389158, 0.0, 0.00015359340388999845, 0.0, 0.0004108161278237505, -0.5952291669580085, 0.00011134351701775052, -2.068818513534119, 0.0001497590876640586, 49.369911952672595]
delay_209_2021-12-11	delay	[-2.5064640401139746, 0.00039669565088886095, 0.0001735076949440579, -0.767836002614755, 0.0003470153898881158, -0.3925196921539118, -0.39128615536294226, -2.7596816104043973, 0.0, 0.0001779500522021483, 0.0, 0.00047596283134709015, -0.9364625984588636, 0.00012900023154555334, -2.65804395203505, 0.0001735076949440579, 56.70321365786348]
delay_20_2021-12-11	delay	[-4.284752766683304, 0.0003775629241704119, 0.00016513937705734953, -0.11694448763969162, 0.00033027875411469906, 2.481421660743528, 2.4805484542838525, -4.78832711232161, 0.0, 0.00016936747835570275, 0.0, 0.00045300702943724166, 0.2651562512114236, 0.00012277851933054044, -3.6805579874216647, 0.00016513937705734953, 56.741316452407055]
delay_210_2021-12-11	delay	[-2.824208869707189, 0.000351054605502843, 0.00015354510507945734, -0.767836002614755, 0.0003070902101589147, -0.2937172615997185, -0.2952383040836758, -2.691960409666307, 0.0, 0.0001574763555765255, 0.0, 0.00042120185491869916, -0.46984933859317995, 0.00011415836118578241, -2.4136887345854543, 0.00015354510507945734, 50.3626145187949]
delay_211_2021-12-11	delay	[-7.982724225488819, 0.0007403000173231982, 0.0003237941965962728, -0.5855182374481738, 0.0006475883931925456, -0.3131201196313677, -0.31349606726993057, -8.604068080049966, 0.0, 0.0003320843735814536, 0.0, 0.000888225750652774, -0.8911337377996063, 0.0002407358725357563, -8.314480905040869, 0.0003237941965962728, 106.70007803245953]
delay_212_2021-12-11	delay	[-2.4550486615577256, 0.00034947855195550573, 0.0001528557670000149, -0.5096319755640693, 0.0003057115340000298, -0.32944441870208285, -0.3310474261530031, -2.12589288836539, 0.0, 0.0001567693682163323, 0.0, 0.00041931087651481586, -0.8372141999155559, 0.00011364584920820175, -2.3894875905254165, 0.0001528557670000149, 49.94287062480727]
delay_213_2021-12-11	delay	[-2.5355788388917118, 0.00042740485799647805, 0.00018693936158034052, -0.767836002614755, 0.00037387872316068104, -0.3757085139044201, -0.37264957479483807, -2.806059425381468, 0.0, 0.00019172561287603645, 0.0, 0.0005128083100676537, -1.3256002269430651, 0.00013898646360679874, -2.7183287471129067, 0.00018693936158034052, 61.25107580052238]
delay_214_2021-12-11	delay	[-1.434165848030296, 0.00036461225412337105, 0.0001594749819403165, -0.22906558709198185, 0.000318949963880633, -0.2916776932268051, -0.2923910392871028, -1.827174926408359, 0.0, 0.00016355805643297698, 0.0, 0.0004374685742774233, -1.468971774817357, 0.00011856713100048188, -1.8782812643430027, 0.0001594749819403165, 52.20556715991845]
delay_215_2021-12-11	delay	[-2.685328357296674, 0.0003855538081730494, 0.00016863444906218834, 0.9413082986529835, 0.0003372688981243767, -0.3687074846561459, -0.36814628948663186, -2.938717774851193, 0.0, 0.00017295203548967804, 0.0, 0.00046259464091304034, -0.6209540331973361, 0.00012537705017978004, -2.7993473821780195, 0.00016863444906218834, 55.1164111566264]
delay_216_2021-12-11	delay	[-2.274452249222312, 0.00039756786451603535, 0.00017388918583162053, 0.3091875169168659, 0.00034777837166324107, -0.2935706494181699, -0.29231836364015257, -2.309564381558722, 0.0, 0.00017834131048829118, 0.0, 0.00047700932950405064, -1.438024468920288, 0.0001292838639968055, -2.1656382708628343, 0.00017388918583162053, 56.967549303015176]
delay_217_2021-12-11	delay	[-1.6595092404074019, 0.00034315486935263293, 0.00015008989954085866, -0.767836002614755, 0.0003001797990817173, -0.32620011783082903, -0.3281812686076133, -1.8555811140979652, 0.0, 0.00015393268561905748, 0.0, 0.00041172360433409076, -1.2285310696264693, 0.0001115894704247103, -1.6026909275218046, 0.00015008989954085866, 49.071246805465755]
delay_218_2021-12-11	delay	[-1.9718887202004076, 0.0003673918465384382, 0.00016069072673545516, -0.767836002614755, 0.0003213814534709103, -0.2984411955935955, -0.29898653375085954, -1.996722264520609, 0.0, 0.00016480492822058945, 0.0, 0.0004408035810336151, -1.2109525520261604, 0.0001194710180593455, -2.3462348587748845, 0.00016069072673545516, 52.559542503499486]
delay_219_2021-12-11	delay	[-8.654501573179903, 0.0007798545303546384, 0.00034109464434593236, 2.209079630148069, 0.0006821892886918647, -0.41612723931487905, -0.4152893364821173, -8.493081040894236, 0.0, 0.00034982776865776454, 0.0, 0.0009356839921858382, -1.754149717650363, 0.0002535984822676612, -7.996483553469041, 0.00034109464434593236, 112.06771943839996]
delay_21_2021-12-11	delay	[-8.892546178280394, 0.0006797428510837031, 0.0002973075580283531, -0.767836002614755, 0.0005946151160567062, -0.3520096377676366, -0.35417789091564017, -9.152486006071562, 0.0, 0.00030491959153913323, 0.0, 0.0008155681345757538, 0.795495211326868, 0.00022104347497824936, -8.393786264574109, 0.0002973075580283531, 97.73935329848301]
delay_220_2021-12-11	delay	[-2.580870936894244, 0.0004072415285256995, 0.00017812027619073912, -0.767836002614755, 0.00035624055238147825, -0.36206073205422695, -0.36020862915176727, -2.8422048819329087, 0.0, 0.0001826807304230665, 0.0, 0.0004886159717781051, -1.165634564192844, 0.00013242961287089684, -2.2242487355713387, 0.00017812027619073912, 58.392988047102]
delay_221_2021-12-11	delay	[-2.5383895095701905, 0.00035295144603464444, 0.00015437474973931657, -0.767836002614755, 0.00030874949947863313, -0.3026416020728157, -0.3040465449319889, -2.20838413555598, 0.0, 0.00015832724181865317, 0.0, 0.0004234777195219717, -0.7858669670630357, 0.00011477518889049532, -2.5589442822318365, 0.00015437474973931657, 50.54941765023518]
delay_222_2021-12-11	delay	[-7.724533256154359, 0.0007222529410165721, 0.00031590072308975467, -0.5010261842780015, 0.0006318014461795093, 2.034181931348763, 2.032479011936456, -7.944793735727978, 0.0, 0.00032398880166463424, 0.0, 0.0008665725323298808, -2.0389115688310055, 0.00023486719961973468, -7.169049192998397, 0.00031590072308975467, 105.97919444747251]
delay_223_2021-12-11	delay	[-2.1455145994667624, 0.00034170100603959675, 0.00014945400531907071, -0.767836002614755, 0.00029890801063814143, -0.2725784458561837, -0.27466430647814544, -2.1762465046638675, 0.0, 0.00015328051045184835, 0.0, 0.0004099792320494089, -0.8714124582538738, 0.00011111669311142992, -1.9976825780647782, 0.00014945400531907071, 49.02735746594697]
delay_224_2021-12-11	delay	[-7.752214073702288, 0.0007289738503318211, 0.00031884033052080157, -0.13948657600960507, 0.0006376806610416031, -0.30718150174355346, -0.30789710971050355, -7.7802598945606425, 0.0, 0.00032700367253809767, 0.0, 0.0008746364045194177, -1.4884608796225807, 0.0002370527513290139, -7.2825650754768585, 0.00031884033052080157, 104.81870304362835]
delay_225_2021-12-11	delay	[-1.8514072297801785, 0.0003738194689473273, 0.0001635020556361836, -0.12339793707927468, 0.0003270041112723672, -0.31212710884344025, -0.3122845967372909, -2.268349177506193, 0.0, 0.0001676882362191386, 0.0, 0.0004485155621297274, -1.122661620672471, 0.00012156119670682048, -2.3516925464574965, 0.0001635020556361836, 53.51715178957511]
delay_226_2021-12-11	delay	[-1.9022964958692816, 0.0003617307251909773, 0.000158214651906816, -0.14423806791310775, 0.000316429303813632, -0.3029268127140668, -0.30380819057426495, -2.3081546973541625, 0.0, 0.00016226545788093201, 0.0, 0.0004340112621889302, -0.9025229985900978, 0.00011763009552088661, -2.487175991270455, 0.000158214651906816, 51.819192866291694]
delay_227_2021-12-11	delay	[-2.118502634673589, 0.0003747816983148849, 0.000163922917824106, 1.078155083787574, 0.000327845835648212, -0.37491157840193223, -0.3749905907265977, -2.5455381004866684, 0.0, 0.00016811987383806294, 0.0, 0.0004496700628487593, -0.9066915610311242, 0.00012187410109822667, -2.3896481008992243, 0.000163922917824106, 53.639157339865804]
delay_228_2021-12-11	delay	[-2.3705140789337023, 0.00040868593170969686, 0.00017875203271860548, -0.3652386556972051, 0.00035750406543721096, -0.29983967631173747, -0.297922362880588, -2.1923118910800654, 0.0, 0.00018332866195802875, 0.0, 0.0004903489936237485, -1.752579701765337, 0.00013289931387407974, -1.86826332216876, 0.00017875203271860548, 58.66091547216411]
delay_229_2021-12-11	delay	[-2.0392792709811265, 0.00037232862338215975, 0.00016284998602828594, -0.767836002614755, 0.0003256999720565719, -0.31426604357798654, -0.31451170501759623, -2.2637128112503424, 0.0, 0.00016701947152370403, 0.0, 0.00044672681785005487, -1.0489894381896923, 0.00012107639324937305, -2.5111580291842848, 0.00016284998602828594, 53.34160831364406]
delay_22_2021-12-11	delay	[-1.963413545034115, 0.0003893584749410783, 0.00017029854333564917, -0.2883887154418951, 0.00034059708667129833, -0.2959516991463956, -0.2951881022593856, -2.400629915369861, 0.0, 0.00017465873595000705, 0.0, 0.00046715955097239106, -1.2208477991294644, 0.00012661427799644424, -2.42229796842642, 0.00017029854333564917, 55.82252390892411]
delay_230_2021-12-11	delay	[-7.819091261782052, 0.0007547174372446015, 0.0003301001222901849, -0.767836002614755, 0.0006602002445803698, -0.33543728655563415, -0.335375910172177, -8.04256403461491, 0.0, 0.0003385517513353701, 0.0, 0.0009055240396335968, -1.643679977453782, 0.00024542422872010877, -7.869361765996455, 0.0003301001222901849, 108.42671159503503]
delay_231_2021-12-11	delay	[-2.9531715747499456, 0.00037887656332873923, 0.00016571393970213507, -0.767836002614755, 0.00033142787940427013, -0.3349772643663842, -0.33482554030926404, -3.011340935266432, 0.0, 0.00016995675165949457, 0.0, 0.00045458315816909164, -0.4523505822433926, 0.00012320569758473058, -2.896001411319457, 0.00016571393970213507, 54.269282552288466]
delay_232_2021-12-11	delay	[-2.295107502760485, 0.0003535790204757358, 0.00015464923975309816, 0.8866432233405386, 0.0003092984795061963, -0.3068198716455356, -0.30818599071367875, -2.3309213285343895, 0.0, 0.0001586087596631335, 0.0, 0.0004242306950264766, -0.8107877293613301, 0.0001149792678816097, -2.255645023219221, 0.00015464923975309816, 50.556520518533645]
delay_233_2021-12-11	delay	[-2.6011331783811453, 0.0003997899381261656, 0.00017486108171509154, -0.767836002614755, 0.0003497221634301831, -0.3276339530377115, -0.3262377261252076, -2.01175304668996, 0.0, 0.00017933809004469343, 0.0, 0.0004796754148129505, -1.4826798001434094, 0.00013000645324016068, -2.6818135545255406, 0.00017486108171509154, 57.256555844941545]
delay_234_2021-12-11	delay	[-3.0709875954239334, 0.0003756744716693601, 0.00016431340117449155, -0.582797157546103, 0.0003286268023489831, 0.44936809306792963, 0.44906526879394587, -3.1331593627817096, 0.0, 0.00016852035482311427, 0.0, 0.0004507412289495097, -0.5230438122826053, 0.00012216441930359883, -3.010266937208347, 0.00016431340117449155, 54.71685724308943]
delay_235_2021-12-11	delay	[-2.601278965279207, 0.000425387559307679, 0.0001860570306429508, 0.384551922018534, 0.0003721140612859016, -0.2837290022197199, -0.2808212603249975, -2.8729224539632447, 0.0, 0.00019082069141754612, 0.0, 0.0005103879175237925, -1.2836009694223371, 0.00013833046448664575, -2.65213651617429, 0.0001860570306429508, 60.95025620713823]
delay_236_2021-12-11	delay	[-2.42606859938525, 0.000414106017507101, 0.0001811226828404292, -0.767836002614755, 0.0003622453656808584, -0.2945542252917106, -0.2923155128568055, -2.6857813957648724, 0.0, 0.00018576000837795307, 0.0, 0.0004968521135256084, -1.3682104766259435, 0.00013466185480765248, -2.3209408880613993, 0.0001811226828404292, 59.45061320956771]
delay_237_2021-12-11	delay	[-3.095419838491068, 0.0003758749209411892, 0.00016440107415762197, -0.5826984260523465, 0.00032880214831524393, -0.33326401599794975, -0.3332918422776546, -3.556801489785706, 0.0, 0.00016861027251771453, 0.0, 0.00045098173171970006, 0.07063765980739414, 0.0001222296027822207, -3.3531194763016487, 0.00016440107415762197, 54.04858038304529]
delay_238_2021-12-11	delay	[-1.713277575989376, 0.0003546255172068408, 0.000155106959002537, 0.19285538305036595, 0.000310213918005074, -0.3425830070311567, -0.3438747080337316, -1.917254767796767, 0.0, 0.00015907819800336294, 0.0, 0.00042548630129797494, -1.206103548630211, 0.00011531957491628911, -2.0269856372800423, 0.000155106959002537, 50.753842566762614]
delay_239_2021-12-11	delay	[-7.882171793660724, 0.0007260598963451405, 0.0003175658183393115, -0.767836002614755, 0.000635131636678623, -0.31419168764643407, -0.31499181247874297, -8.107787517432715, 0.0, 0.00032569652872927954, 0.0, 0.0008711401882467967, -1.025329670059468, 0.0002361051716463211, -7.894738496836941, 0.0003175658183393115, 104.39102587308707]
delay_23_2021-12-11	delay	[-2.2270081265512713, 0.00036056898718457244, 0.00015770652815207212, -0.5014380677495077, 0.00031541305630414425, -0.36172282330947275, -0.3626537088112108, -2.069429739965176, 0.0, 0.00016174432451730237, 0.0, 0.00043261738728868105, -1.0435653823803572, 0.00011725231353238812, -2.323840084363482, 0.00015770652815207212, 51.51424563216873]
delay_240_2021-12-11	delay	[-3.3750897589103035, 0.00034696627026564123, 0.00015175693921079701, -0.767836002614755, 0.00030351387842159403, -0.3222924784167381, -0.3240476857837599, -3.6314625673542924, 0.0, 0.00015564240688752473, 0.0, 0.0004162965941460273, 0.5427674288955653, 0.00011282888809714845, -3.420137365469129, 0.00015175693921079701, 49.743248631963546]
delay_241_2021-12-11	delay	[-8.320677274843232, 0.0007084045898414461, 0.00030984369804854716, -0.15721654400356785, 0.0006196873960970943, -0.31184491672976705, -0.35541118014771805, -8.561189761615472, 0.0, 0.00031777669722384786, 0.0, 0.0008499570226311159, -0.1814376782843698, 0.0002303638971405858, -8.63973235144038, 0.00030984369804854716, 102.28146111898951]
delay_242_2021-12-11	delay	[-2.0265485539465904, 0.00039632450216651056, 0.00017334536102597194, -0.47502094456426885, 0.0003466907220519439, -0.34006897720674706, -0.3152441423246537, -2.473292833776874, 0.0, 0.00017778356201157266, 0.0, 0.0004755175201964765, -1.2988664711287676, 0.0001288795388406705, -2.2331031103808154, 0.00017334536102597194, 56.69918213036233]
delay_243_2021-12-11	delay	[-2.0542751673595903, 0.0003783014346392521, 0.0001654623885369395, -0.767836002614755, 0.000330924777073879, -0.3131231781227298, -0.3130130916709875, -2.482859194288771, 0.0, 0.0001696987599721951, 0.0, 0.0004538931080542898, -0.959630894444637, 0.00012301867326534093, -2.5604093101075005, 0.0001654623885369395, 54.121428441270446]
delay_244_2021-12-11	delay	[-9.521325337349781, 0.0008374873514954717, 0.00036630222584288876, -0.767836002614755, 0.0007326044516857775, -0.38888276116813136, -0.38633582168415526, -9.358810504106803, 0.0, 0.0003756807456379473, 0.0, 0.0010048329245405227, -1.969790216347593, 0.00027233992108891474, -9.334526862283257, 0.00036630222584288876, 120.3266820043928]
delay_245_2021-12-11	delay	[-2.012731366528621, 0.0003722306170116252, 0.0001628071197669514, -0.767836002614755, 0.0003256142395339028, -0.32613270526464244, -0.3263802219483599, -2.0389524037066478, 0.0, 0.00016697550774766139, 0.0, 0.00044660922798108317, -1.4082919479775975, 0.00012104452286091892, -1.7409231069219537, 0.0001628071197669514, 53.23227263456967]
delay_246_2021-12-11	delay	[-2.1206918319373793, 0.00040168080044485793, 0.0001756881116097671, -0.07536699148922227, 0.0003513762232195342, -0.3061446443845228, -0.3046428964628392, -2.5763113148036694, 0.0, 0.00018018629457520552, 0.0, 0.0004819441066447761, -1.2447748792738813, 0.00013062133690824607, -2.477923529112046, 0.0001756881116097671, 57.640776497298305]
delay_247_2021-12-11	delay	[-8.476081555325345, 0.0007299404116526503, 0.0003192630874288327, 0.9399452532409515, 0.0006385261748576654, 2.8002426927018145, 2.798511481632015, -9.108695645800537, 0.0, 0.0003274372533880837, 0.0, 0.000875796102796678, -1.253398199360587, 0.00023736706441490371, -8.52563396710516, 0.0003192630874288327, 107.93666626807527]
delay_248_2021-12-11	delay	[-2.083833566206511, 0.00038725464581587904, 0.00016937836550851243, 1.4257047217375087, 0.00033875673101702486, -0.2624655059566735, -0.2618386058451672, -2.3176905382939643, 0.0, 0.00017371499859918216, 0.0, 0.00046463533759909936, -1.258535466385392, 0.00012593014031135773, -2.372883756406737, 0.00016937836550851243, 55.50616237251967]
delay_249_2021-12-11	delay	[-2.7350118112939468, 0.0003526557082346491, 0.00015424539923126327, 0.18751911022404627, 0.00030849079846252653, -0.2562878977873091, -0.25772605385269254, -2.7857699205676325, 0.0, 0.0001581945795199126, 0.0, 0.00042312288780070947, -0.3993361663069481, 0.00011467901883017153, -2.5387503425099673, 0.00015424539923126327, 50.5106852629216]
delay_24_2021-12-11	delay	[-2.035644970206151, 0.0003732331779844551, 0.000163245622289091, 1.7139551728592428, 0.000326491244578182, -0.3828357625000133, -0.38300444281085133, -2.260434403954146, 0.0, 0.00016742523735032068, 0.0, 0.00044781211931139395, -1.2167118384525906, 0.00012137054256227889, -1.8990444488767124, 0.000163245622289091, 53.36556869121334]
delay_250_2021-12-11	delay	[-2.50506142505755, 0.00035377765024130746, 0.00015473611691621902, -0.15794860110191306, 0.00030947223383243804, -0.3658952428717713, -0.36722966304302096, -2.5480077359540974, 0.0, 0.00015869786116216224, 0.0, 0.00042446901471916655, -0.6453774317617684, 0.00011504385968062029, -2.248252100460853, 0.00015473611691621902, 50.60915201487235]
delay_251_2021-12-11	delay	[-2.1664461202866514, 0.0003758405472415038, 0.00016438603970643566, -0.5827153568532664, 0.0003287720794128713, -0.33738499643194725, -0.33741348718189296, -2.1978891041784596, 0.0, 0.00016859485313603064, 0.0, 0.0004509404895145247, -1.2500765532355318, 0.00012221842490515409, -2.0513921119381195, 0.00016438603970643566, 53.785427137381454]
delay_252_2021-12-11	delay	[-7.98301191263695, 0.0007409138275283198, 0.0003240626663755234, 1.3305567106540677, 0.0006481253327510468, -0.36412468571700873, -0.3644651911179221, -8.212053343537203, 0.0, 0.00033235971705395924, 0.0, 0.0008889622115705703, -1.4467866071316595, 0.00024093547557755494, -7.3506114198044346, 0.0003240626663755234, 106.90785093285022]
delay_253_2021-12-11	delay	[-4.023945606287083, 0.00041029537902838043, 0.0001794559766458277, -0.767836002614755, 0.0003589119532916554, 2.912319259895761, 2.913252916695248, -3.2487685229581866, 0.0, 0.00018405062912286814, 0.0, 0.0004922800384965325, -1.4520635536444164, 0.0001334226850688618, -3.3214514741132186, 0.0001794559766458277, 61.7912818503369]
delay_254_2021-12-11	delay	[-2.1581272431559535, 0.00035889924986724883, 0.0001569762144406872, 0.20443305570017395, 0.0003139524288813744, -0.31338837360239113, -0.3144350634916726, -2.5696754363202623, 0.0, 0.00016099531241667598, 0.0, 0.00043061400535248257, -0.714272057498914, 0.00011670933681945373, -2.3196022379107686, 0.0001569762144406872, 51.35922481568167]
delay_255_2021-12-11	delay	[-2.1837766985793334, 0.0003911960919047471, 0.00017110228464927804, -0.767836002614755, 0.0003422045692985561, -0.26976231756660196, -0.26889795416794143, -2.4231176228590097, 0.0, 0.00017548305563659729, 0.0, 0.00046936435803543675, -1.4126100825997048, 0.00012721184697224257, -1.7660524564177837, 0.00017110228464927804, 56.157224131166664]
delay_256_2021-12-11	delay	[-2.263923535503092, 0.0003532114242853306, 0.00015448845964995228, -0.767836002614755, 0.00030897691929990457, -0.26942656813776167, -0.270827173376252, -2.673037429492032, 0.0, 0.0001584438630701778, 0.0, 0.0004237896462698652, -0.49478834391948634, 0.00011485973041360046, -2.7167029414314374, 0.00015448845964995228, 50.937031242082334]
delay_257_2021-12-11	delay	[-8.091285024733915, 0.0007034216821026313, 0.0003076642619142123, -0.5079827011497904, 0.0006153285238284246, -0.2933183515761989, -0.2948003997457556, -8.696773685122123, 0.0, 0.00031554146048693436, 0.0, 0.0008439784371074442, -0.12174940904251262, 0.00022874352078748752, -8.089679755715478, 0.0003076642619142123, 101.13965180593202]
delay_258_2021-12-11	delay	[-1.88587222938855, 0.000361385472822911, 0.0001580636445982586, 0.5671698779803412, 0.0003161272891965172, -0.3459657133074131, -0.34685321145753106, -2.0992950986269077, 0.0, 0.0001621105842976632, 0.0, 0.0004335970219665685, -1.2679595168110607, 0.00011751782397134376, -1.616664527074325, 0.0001580636445982586, 51.64707118279659]
delay_259_2021-12-11	delay	[-3.6208208437028415, 0.0003734066442451653, 0.00016332149337812098, -0.49195326608602047, 0.00032664298675624196, -0.36191515050631556, -0.3620805193099919, -3.701671364096592, 0.0, 0.00016750305098422246, 0.0, 0.0004480202473622204, 0.2305580950782467, 0.00012142695151898619, -3.211232996311993, 0.00016332149337812098, 53.41041767392812]
delay_25_2021-12-11	delay	[-1.7592921525781564, 0.00015538863097907109, 0.00016991062998346893, -0.09813874850739154, 0.00033982125996693787, -0.3060001067009016, -0.30528601422945717, -1.3651726940214797, 0.0, 0.0001742608907634138, 0.0, 0.00031073028989280665, 1.6188687366228065, 0.00012632587054415808, -1.7726968484879568, 0.00016991062998346893, -0.2940815578647047]
delay_260_2021-12-11	delay	[-2.2876029194548124, 0.00035763002146637214, 0.00015642107627947922, -0.5036094536029659, 0.00031284215255895844, 1.4896356891403213, 1.4879073165063026, -2.323161802008666, 0.0, 0.0001604259609259642, 0.0, 0.000429091161474679, -1.2747705595152803, 0.0001162966003620955, -2.5972418476857166, 0.00015642107627947922, 52.839656651476325]
delay_261_2021-12-11	delay	[-3.610272922508802, 0.0003570403518670823, 0.00015616316517628936, -0.41611482199358896, 0.0003123263303525787, -0.29134068365332955, -0.2925056216395866, -3.879973921730402, 0.0, 0.00016016144646572108, 0.0, 0.00042838366490543644, 0.6313097940600944, 0.00011610484752922898, -3.531132741925703, 0.00015616316517628936, 51.111358525850676]
delay_262_2021-12-11	delay	[-2.58894992451383, 0.0003440582753730906, 0.00015048503343218563, -0.767836002614755, 0.00030097006686437126, -0.28963338783624215, -0.2915729627928838, -2.8170751974192267, 0.0, 0.0001543379362139152, 0.0, 0.0004128075277055459, -0.29738637273770957, 0.00011188324623384146, -2.497546478410159, 0.00015048503343218563, 49.39157453207396]
delay_263_2021-12-11	delay	[-2.4792365195593202, 0.0003714317533585264, 0.0001624577108669214, -0.767836002614755, 0.0003249154217338428, -0.33424248734456274, -0.334534910960376, -2.914976199464675, 0.0, 0.00016661715285152677, 0.0, 0.0004456507364893383, -0.5167445497676454, 0.00012078474286083028, -2.6952002824091643, 0.0001624577108669214, 53.234862357411394]
delay_264_2021-12-11	delay	[-2.235601640165723, 0.00039816453111882747, 0.00017415015730097897, 0.7030365986989651, 0.00034830031460195794, -0.3208762882240013, -0.3195792483403483, -2.480395976338327, 0.0, 0.00017860896366995888, 0.0, 0.0004777252212084312, -1.2591764657847162, 0.0001294778921635959, -2.3928440332785055, 0.00017415015730097897, 56.98309395600494]
delay_265_2021-12-11	delay	[-2.239386771956397, 0.00036338022168360453, 0.0001589361126377637, -0.767836002614755, 0.0003178722252755274, -0.27069399326112836, -0.27148785261785147, -2.4658762109331187, 0.0, 0.00016300539033623515, 0.0, 0.0004359903588066239, -0.8253274838941961, 0.00011816649018265238, -2.404772731320036, 0.0001589361126377637, 52.08828204191983]
delay_266_2021-12-11	delay	[-1.5771240657169026, 0.00039967076562204057, 0.00017480895775949705, 0.6101717066886032, 0.0003496179155189941, 0.8985384945224797, 0.8995154937482424, -2.4357477275227706, 0.0, 0.0001434277052380193, 0.0, 0.0004475636007944517, -1.409788097384998, 0.0001299676999022011, -2.0848672317930914, 0.00017480895775949705, 54.20730025441093]
delay_267_2021-12-11	delay	[-8.605531542007478, 0.0007773590969765618, 0.00034000318571172146, 2.1995538861220174, 0.0006800063714234429, -0.37459290653459393, -0.3738433593381258, -8.649745420776851, 0.0, 0.0003487083651581276, 0.0, 0.0009326899247353731, -1.6362632721111903, 0.0002527870000069984, -7.878630067664661, 0.00034000318571172146, 111.65875009208824]
delay_268_2021-12-11	delay	[-2.663876781425622, 0.00036090265081261514, 0.00015785246674973166, -0.5011915482078682, 0.0003157049334994633, -0.3200489600999513, -0.32097395750142105, -2.9034738985452946, 0.0, 0.00016189399961430713, 0.0, 0.0004330177231248943, -0.36737841170788943, 0.00011736081657541213, -2.7543382370904816, 0.00015785246674973166, 51.80529657357568]
delay_269_2021-12-11	delay	[-3.567306159964506, 0.0003891630775456711, 0.00017021307995434106, -0.767836002614755, 0.0003404261599086821, -0.31858491226104446, -0.3178253589238583, -3.6463386972464655, 0.0, 0.0001745710844301707, 0.0, 0.000466925109537635, -0.05596991458747715, 0.00012655073732188818, -3.1528129557712457, 0.00017021307995434106, 55.81674381903247]
delay_26_2021-12-11	delay	[-4.2434229180371394, 0.00043237457343183784, 0.00018911302763335898, -0.767836002614755, 0.00037822605526671797, 3.551950166397607, 3.553985324012527, -4.116293086891247, 0.0, 0.00019395493179891988, 0.0, 0.0005187710672199015, -1.4053881736005767, 0.0001406025499955465, -3.2268007643112977, 0.00018911302763335898, 65.6336987580321]
