ids	maltype	system calls hashing_1gram
disorder_50_2021-12-11	disorder	[0.0, 0.781228544491434, 0.0, 0.019993428994507893, 0.26039920362418895, 0.0, 0.0001237344754688472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0152915189266917, 0.0, -0.26526609299263026, -0.5007740446350027, 0.0, -0.0001237344754688472, -0.00999155889410941, 0.0, 0.0, 0.0, 0.0, -0.000206224125781412]
disorder_51_2021-12-11	disorder	[0.0, 0.7812409013076507, 0.0, 0.020012203160838855, 0.2604136337692169, 0.0, 0.000169995118874516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017263948739034182, 0.0, -0.2650507228451829, -0.5007961760310533, 0.0, -0.000169995118874516, -0.010001379493784025, 0.0, 0.0, 0.0, 0.0, -0.00028332519812419334]
disorder_52_2021-12-11	disorder	[0.0, 0.7811445778670482, 0.0, 0.020044159470521756, 0.26037767501246073, 0.0, 0.00013863395599208133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015942904939089352, 0.0, -0.2655880011918298, -0.5007227433840657, 0.0, -0.00013863395599208133, -0.010016303320427876, 0.0, 0.0, 0.0, 0.0, -0.00023105659332013553]
disorder_53_2021-12-11	disorder	[0.0, 0.7810274320994073, 0.0, 0.020415336490338703, 0.2603393995228855, 0.0, 0.00016620355351700436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017312870158021288, 0.0, -0.26601802093471644, -0.50063280378547, 0.0, -0.00016620355351700436, -0.01020305147979388, 0.0, 0.0, 0.0, 0.0, -0.0002770059225283406]
disorder_54_2021-12-11	disorder	[0.0, 0.7811994157648072, 0.0, 0.020031606985767086, 0.2603998052549357, 0.0, 0.0001330267204367488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015697153011536357, 0.0, -0.2653772217112774, -0.5007458324040316, 0.0, -0.0001330267204367488, -0.010010260712865345, 0.0, 0.0, 0.0, 0.0, -0.00022171120072791463]
disorder_55_2021-12-11	disorder	[0.0, 0.7812072895740932, 0.0, 0.020022783697282928, 0.2604100185575563, 0.0, 0.00013659659145389148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015845204608651412, 0.0, -0.2652819636527451, -0.500774487319254, 0.0, -0.00013659659145389148, -0.010005700323997552, 0.0, 0.0, 0.0, 0.0, -0.00022766098575648582]
disorder_56_2021-12-11	disorder	[0.0, 0.7809096036434875, 0.0, 0.019994982252348477, 0.2603062211483808, 0.0, 0.00021743523971742794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019324556929886407, 0.0, -0.2663944078604688, -0.5005812208377936, 0.0, -0.00021743523971742794, -0.009992961225346791, 0.0, 0.0, 0.0, 0.0, -0.0003623920661957132]
disorder_57_2021-12-11	disorder	[0.0, 0.7809700511256149, 0.0, 0.0200190690639128, 0.26032938657875204, 0.0, 0.00010865166384755928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014830952115191842, 0.0, -0.2664048254488947, -0.50062159548295, 0.0, -0.00010865166384755928, -0.010005007379296084, 0.0, 0.0, 0.0, 0.0, -0.0001810861064125988]
disorder_58_2021-12-11	disorder	[0.0, 0.7812783996824167, 0.0, 0.02003714376053933, 0.2604261332274722, 0.0, 0.00017020697861713446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017285464272895654, 0.0, -0.2648704265580307, -0.5008245786376616, 0.0, -0.00017020697861713446, -0.01001384390864141, 0.0, 0.0, 0.0, 0.0, -0.0002836782976952241]
disorder_59_2021-12-11	disorder	[0.0, 0.7811886451723137, 0.0, 0.02012017975690289, 0.2603992677322607, 0.0, 0.00010989629361986102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014753577418466342, 0.0, -0.2654270231653693, -0.5007607779278334, 0.0, -0.00010989629361986102, -0.010055510866217284, 0.0, 0.0, 0.0, 0.0, -0.00018316048936643502]
disorder_5_2021-12-11	disorder	[0.0, 0.7812271503668893, 0.0, 0.02000271209441416, 0.2604090501222964, 0.0, 0.00017251979765187103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01740533069643321, 0.0, -0.2651054223917085, -0.5007866348505701, 0.0, -0.00017251979765187103, -0.009996563830605638, 0.0, 0.0, 0.0, 0.0, -0.0002875329960864517]
disorder_60_2021-12-11	disorder	[0.0, 0.7811949519521831, 0.0, 0.020011723989116482, 0.26040454277204955, 0.0, 0.0001680872756901991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017182254848331465, 0.0, -0.26525105922111697, -0.5007693470090343, 0.0, -0.0001680872756901991, -0.010001192903566847, 0.0, 0.0, 0.0, 0.0, -0.0002801454594836652]
disorder_61_2021-12-11	disorder	[0.0, 0.7812073629557313, 0.0, 0.020020956036547206, 0.2603994304617524, 0.0, 0.0001088588456903337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014668729456772465, 0.0, -0.26537065108161095, -0.5007688333164834, 0.0, -0.0001088588456903337, -0.010005942233036505, 0.0, 0.0, 0.0, 0.0, -0.0001814314094838895]
disorder_62_2021-12-11	disorder	[0.0, 0.7810910216955271, 0.0, 0.020019714496674185, 0.26036674205398747, 0.0, 0.00011045359722302999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014727146296403999, 0.0, -0.2658802174487037, -0.5006953606784302, 0.0, -0.00011045359722302999, -0.010005255015119466, 0.0, 0.0, 0.0, 0.0, -0.00018408932870505]
disorder_63_2021-12-11	disorder	[0.0, 0.7813480999719279, 0.0, 0.020015156335507843, 0.26044936665730933, 0.0, 0.00012112046193953309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015180431229754814, 0.0, -0.26471886294067787, -0.5008532968636259, 0.0, -0.00012112046193953309, -0.010002531481839773, 0.0, 0.0, 0.0, 0.0, -0.00020186743656588847]
disorder_64_2021-12-11	disorder	[0.0, 0.7811847768519169, 0.0, 0.02004317376996827, 0.26039492561730565, 0.0, 0.0001425714790987666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01614622000793532, 0.0, -0.2653730464291709, -0.5007585584212346, 0.0, -0.0001425714790987666, -0.010015646406688354, 0.0, 0.0, 0.0, 0.0, -0.00023761913183127767]
disorder_65_2021-12-11	disorder	[0.0, 0.7810784171638099, 0.0, 0.020034306532490272, 0.260356144982766, 0.0, 0.0001197865861434396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01515300314714511, 0.0, -0.265916239022924, -0.5006879656485537, 0.0, -0.0001197865861434396, -0.01001216215848916, 0.0, 0.0, 0.0, 0.0, -0.000199644310239066]
disorder_66_2021-12-11	disorder	[0.0, 0.7812232294862176, 0.0, 0.020026323528570977, 0.26040774316207255, 0.0, 0.00011234964111400267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014811427686862685, 0.0, -0.26530431502062446, -0.5007704378553884, 0.0, -0.00011234964111400267, -0.010008480529239071, 0.0, 0.0, 0.0, 0.0, -0.0001872494018566711]
disorder_67_2021-12-11	disorder	[0.0, 0.7811972762918421, 0.0, 0.020010914699736447, 0.2603957078735872, 0.0, 0.00012183205296643194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015229006620803991, 0.0, -0.26537051670304984, -0.5007703483763574, 0.0, -0.00012183205296643194, -0.010000381014327955, 0.0, 0.0, 0.0, 0.0, -0.00020305342161071988]
disorder_68_2021-12-11	disorder	[0.0, 0.781102008253124, 0.0, 0.020010851643581493, 0.2603673360843747, 0.0, 0.00010860706455132426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014671004303141385, 0.0, -0.2657976893119409, -0.5007238205251678, 0.0, -0.00010860706455132426, -0.010000900527434442, 0.0, 0.0, 0.0, 0.0, -0.0001810117742522071]
disorder_69_2021-12-11	disorder	[0.0, 0.7811584621475192, 0.0, 0.019985366630355304, 0.26038615404917304, 0.0, 0.00014115620927855423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016091807857755182, 0.0, -0.26550306663552065, -0.5007398893982312, 0.0, -0.00014115620927855423, -0.009986801806457711, 0.0, 0.0, 0.0, 0.0, -0.0002352603487975904]
disorder_6_2021-12-11	disorder	[0.0, 0.7812288777277193, 0.0, 0.020030118463345698, 0.2604096259092398, 0.0, 0.00010851531447410763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014658610396877372, 0.0, -0.2652928150605746, -0.5007710474693882, 0.0, -0.00010851531447410763, -0.01001053776023643, 0.0, 0.0, 0.0, 0.0, -0.00018085885745684605]
disorder_70_2021-12-11	disorder	[0.0, 0.7811415401709646, 0.0, 0.02000630896858444, 0.26038753684440913, 0.0, 0.00012642217357715284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015423505176412647, 0.0, -0.26563405704786097, -0.5007160888145767, 0.0, -0.00012642217357715284, -0.009997886893726503, 0.0, 0.0, 0.0, 0.0, -0.00021070362262858808]
disorder_71_2021-12-11	disorder	[0.0, 0.7812072564238112, 0.0, 0.020011425826425608, 0.260402418807937, 0.0, 0.00016321054140265562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016973896305876184, 0.0, -0.26525339878851595, -0.5007571427802479, 0.0, -0.00016321054140265562, -0.01000117928706273, 0.0, 0.0, 0.0, 0.0, -0.00027201756900442604]
disorder_72_2021-12-11	disorder	[0.0, 0.7810446350817979, 0.0, 0.020006600029726297, 0.26034821169393263, 0.0, 0.00010858398930651992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014640741224829104, 0.0, -0.2660850657956271, -0.5006717260265878, 0.0, -0.00010858398930651992, -0.009998775681975377, 0.0, 0.0, 0.0, 0.0, -0.00018097331551086656]
disorder_73_2021-12-11	disorder	[0.0, 0.7811652157663221, 0.0, 0.02001874810969122, 0.2603919340317689, 0.0, 0.00012703594781401093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015445453988386829, 0.0, -0.26550513093128286, -0.5007439472958776, 0.0, -0.00012703594781401093, -0.01000408089035336, 0.0, 0.0, 0.0, 0.0, -0.0002117265796900182]
disorder_74_2021-12-11	disorder	[0.0, 0.7811829197162852, 0.0, 0.020086049698933683, 0.2604058040246989, 0.0, 0.0001379694312462531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016142423455811614, 0.0, -0.2653612060969602, -0.5007600507082757, 0.0, -0.0001379694312462531, -0.010037276123164914, 0.0, 0.0, 0.0, 0.0, -0.0002299490520770885]
disorder_75_2021-12-11	disorder	[0.0, 0.7811161410578262, 0.0, 0.019991256927625715, 0.2603720470192754, 0.0, 0.00013246553458393627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015653010670001802, 0.0, -0.26572586237537615, -0.5007086819327304, 0.0, -0.00013246553458393627, -0.009990109066538527, 0.0, 0.0, 0.0, 0.0, -0.00022077589097322712]
disorder_76_2021-12-11	disorder	[0.0, 0.7811748107899906, 0.0, 0.02003881630977005, 0.2603956396120331, 0.0, 0.00014529655330346866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016406402477183335, 0.0, -0.2654204787471114, -0.5007403548681875, 0.0, -0.00014529655330346866, -0.010013354131830715, 0.0, 0.0, 0.0, 0.0, -0.00024216092217244775]
disorder_77_2021-12-11	disorder	[0.0, 0.7809370573011482, 0.0, 0.02003269123377281, 0.2603187886397349, 0.0, 0.00017377756250983639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017454990723210235, 0.0, -0.2664010033275792, -0.5005952317366688, 0.0, -0.00017377756250983639, -0.010011518462372242, 0.0, 0.0, 0.0, 0.0, -0.0002896292708497273]
disorder_78_2021-12-11	disorder	[0.0, 0.7809022616666692, 0.0, 0.020039824190311906, 0.2602976981060001, 0.0, 0.00011000818402732976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014915276284372126, 0.0, -0.2667515115689368, -0.5005555720216883, 0.0, -0.00011000818402732976, -0.010019912095155953, 0.0, 0.0, 0.0, 0.0, -0.00018334697337888292]
disorder_79_2021-12-11	disorder	[0.0, 0.7808149273745214, 0.0, 0.02000759776849347, 0.2602716424581738, 0.0, 0.0002183639592741443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019343407392367947, 0.0, -0.26682256123639814, -0.5005174901512479, 0.0, -0.0002183639592741443, -0.00999924963509519, 0.0, 0.0, 0.0, 0.0, -0.0003639399321235738]
disorder_7_2021-12-11	disorder	[0.0, 0.7811807998256963, 0.0, 0.020010014673922247, 0.26039359994189876, 0.0, 0.0001634953536679984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016985350631064277, 0.0, -0.26535295900316136, -0.500749935984264, 0.0, -0.0001634953536679984, -0.010000465799359235, 0.0, 0.0, 0.0, 0.0, -0.0002724922561133306]
disorder_80_2021-12-11	disorder	[0.0, 0.7812018594246142, 0.0, 0.02148847301851969, 0.26040760452233397, 0.0, 0.00012572485432580998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016113735496091314, 0.0, -0.2651641948443271, -0.5007620947797012, 0.0, -0.00012572485432580998, -0.010738997973662937, 0.0, 0.0, 0.0, 0.0, -0.00020954142387635]
disorder_81_2021-12-11	disorder	[0.0, 0.7809329700468755, 0.0, 0.02001664719765267, 0.26031709172182776, 0.0, 0.00021966142329385646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019394273164986743, 0.0, -0.26625710271006575, -0.5006083836866989, 0.0, -0.00021966142329385646, -0.01000374731917438, 0.0, 0.0, 0.0, 0.0, -0.00036610237215642746]
disorder_82_2021-12-11	disorder	[0.0, 0.781217184370937, 0.0, 0.020017230854404947, 0.26040572812364565, 0.0, 0.00010903620982880589, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014665370221974392, 0.0, -0.2653396166183991, -0.5007669663404292, 0.0, -0.00010903620982880589, -0.01000407225179294, 0.0, 0.0, 0.0, 0.0, -0.00018172701638134316]
disorder_83_2021-12-11	disorder	[0.0, 0.780953164034451, 0.0, 0.019933663016950952, 0.260317721344817, 0.0, 0.00021955388361946893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01938477830790228, 0.0, -0.2662365281240585, -0.5005920027308733, 0.0, -0.00021955388361946893, -0.009962257469233403, 0.0, 0.0, 0.0, 0.0, -0.00036592313936578154]
disorder_84_2021-12-11	disorder	[0.0, 0.7809889955635596, 0.0, 0.020013559122946025, 0.2603265346452092, 0.0, 0.00011269953518317799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014819988876587906, 0.0, -0.2663371765216454, -0.5006301185395405, 0.0, -0.00011269953518317799, -0.010002083747507046, 0.0, 0.0, 0.0, 0.0, -0.00018783255863862998]
disorder_85_2021-12-11	disorder	[0.0, 0.7811661835232618, 0.0, 0.020028868300201574, 0.2603954478103207, 0.0, 0.000181439169302279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017791118545473467, 0.0, -0.265354785104583, -0.5007418674127396, 0.0, -0.000181439169302279, -0.010009394173175723, 0.0, 0.0, 0.0, 0.0, -0.0003023986155037983]
disorder_86_2021-12-11	disorder	[0.0, 0.7811961459372, 0.0, 0.020012582794041972, 0.2604051574765056, 0.0, 0.00011595895390077435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014958705053199892, 0.0, -0.2654010557403973, -0.5007590791743356, 0.0, -0.00011595895390077435, -0.010001459773941788, 0.0, 0.0, 0.0, 0.0, -0.00019326492316795724]
disorder_87_2021-12-11	disorder	[0.0, 0.7811620496179489, 0.0, 0.020000641115529207, 0.26038355971894195, 0.0, 0.0001364455334771748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015839052344475375, 0.0, -0.2655230081465822, -0.5007323669389854, 0.0, -0.0001364455334771748, -0.009994635327203055, 0.0, 0.0, 0.0, 0.0, -0.000227409222461958]
disorder_88_2021-12-11	disorder	[0.0, 0.7811131145285853, 0.0, 0.02004640366915071, 0.2603740935646525, 0.0, 0.00010999398446721925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014766692414724185, 0.0, -0.26579129729966305, -0.5007017834601544, 0.0, -0.00010999398446721925, -0.010018618751889221, 0.0, 0.0, 0.0, 0.0, -0.00018332330744536544]
disorder_89_2021-12-11	disorder	[0.0, 0.7812279854259127, 0.0, 0.02002103850263918, 0.26040932847530424, 0.0, 0.00010866235279587073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014651307235309904, 0.0, -0.26528102395898573, -0.5007795080558366, 0.0, -0.00010866235279587073, -0.01000599165328643, 0.0, 0.0, 0.0, 0.0, -0.00018110392132645122]
disorder_8_2021-12-11	disorder	[0.0, 0.7811937096542635, 0.0, 0.0200256681450492, 0.2603945233584853, 0.0, 0.00012167494569143816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01521950779023739, 0.0, -0.2654136148682571, -0.5007532389931137, 0.0, -0.00012167494569143816, -0.01000776428312079, 0.0, 0.0, 0.0, 0.0, -0.00020279157615239694]
disorder_90_2021-12-11	disorder	[0.0, 0.7812037323621909, 0.0, 0.02003603777105301, 0.2604047834314123, 0.0, 0.00012741518455359625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015459709059169678, 0.0, -0.2653208859687719, -0.5007735290917716, 0.0, -0.00012741518455359625, -0.010012709919503439, 0.0, 0.0, 0.0, 0.0, -0.0002123586409226604]
disorder_91_2021-12-11	disorder	[0.0, 0.7811988192012147, 0.0, 0.02004806109542958, 0.2604059497198466, 0.0, 0.00011417974995023966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014900457368506276, 0.0, -0.26540131378016957, -0.5007543233651011, 0.0, -0.00011417974995023966, -0.010019273058133531, 0.0, 0.0, 0.0, 0.0, -0.00019029958325039945]
disorder_92_2021-12-11	disorder	[0.0, 0.7810788323582343, 0.0, 0.020004431177381522, 0.26035617890562224, 0.0, 0.00018532154461804807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018007076752053673, 0.0, -0.26574079934091327, -0.5006873353511275, 0.0, -0.00018532154461804807, -0.009997067768006927, 0.0, 0.0, 0.0, 0.0, -0.00030886924103008015]
disorder_93_2021-12-11	disorder	[0.0, 0.7811458938562207, 0.0, 0.020042606742789466, 0.26038196461874025, 0.0, 0.00010858297106703096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014667749674971432, 0.0, -0.265639190134569, -0.5007303710756132, 0.0, -0.00010858297106703096, -0.010016779080933607, 0.0, 0.0, 0.0, 0.0, -0.0001809716184450516]
disorder_94_2021-12-11	disorder	[0.0, 0.7811642936409368, 0.0, 0.019992101825163377, 0.26038809788031225, 0.0, 0.00016667801429038479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01711227613381284, 0.0, -0.2653884383090238, -0.5007563142664128, 0.0, -0.00016667801429038479, -0.009991420967740288, 0.0, 0.0, 0.0, 0.0, -0.00027779669048397465]
disorder_95_2021-12-11	disorder	[0.0, 0.7812022864632159, 0.0, 0.020036798840181242, 0.2604075119603141, 0.0, 0.00012149650635784482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01520731271245691, 0.0, -0.2653281204678068, -0.5007782250804469, 0.0, -0.00012149650635784482, -0.010013337065659045, 0.0, 0.0, 0.0, 0.0, -0.00020249417726307472]
disorder_96_2021-12-11	disorder	[0.0, 0.7810863481263597, 0.0, 0.020002898396723635, 0.2603651481625378, 0.0, 0.0001637345025652685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017001099183027047, 0.0, -0.2657865794696989, -0.5006819161220838, 0.0, -0.0001637345025652685, -0.009996901017735003, 0.0, 0.0, 0.0, 0.0, -0.0002728908376087808]
disorder_97_2021-12-11	disorder	[0.0, 0.781172807269908, 0.0, 0.020008892222137444, 0.26038769649935545, 0.0, 0.0001166132621008496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014994521951800911, 0.0, -0.2654895267162676, -0.5007567830047317, 0.0, -0.0001166132621008496, -0.009999587225147854, 0.0, 0.0, 0.0, 0.0, -0.00019435543683474934]
disorder_98_2021-12-11	disorder	[0.0, 0.7811456405349495, 0.0, 0.02000635151408639, 0.2603891804342968, 0.0, 0.00019710691146883143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01842949622233574, 0.0, -0.26542635706072254, -0.5007172574346548, 0.0, -0.00019710691146883143, -0.00999770056505795, 0.0, 0.0, 0.0, 0.0, -0.00032851151911471907]
disorder_99_2021-12-11	disorder	[0.0, 0.7810349307647446, 0.0, 0.02042568629590586, 0.26034189193648927, 0.0, 0.00011105946332164491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01498377259314526, 0.0, -0.26610772907393804, -0.5006468056986985, 0.0, -0.00011105946332164491, -0.010208215670314527, 0.0, 0.0, 0.0, 0.0, -0.00018509910553607484]
disorder_9_2021-12-11	disorder	[0.0, 0.7810288609704307, 0.0, 0.020018997043047694, 0.2603491466953386, 0.0, 0.00022294938702234092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019591677384588207, 0.0, -0.26584856490855635, -0.5006514276742517, 0.0, -0.00022294938702234092, -0.010004853742627549, 0.0, 0.0, 0.0, 0.0, -0.00037158231170390153]
freeze_0_2021-12-11	freeze	[0.0, 0.7810234083870282, 0.005634614533930614, 0.020050320789983336, 0.26034436328509986, 0.0, 0.005644296002201972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01006872700221278, 0.0, -0.2659305704776737, -0.5006771316533019, 0.0, -0.005634614533930614, -0.010020319660855988, 0.0, 0.0, 0.0, 0.0, -0.011288592004403944]
freeze_100_2021-12-11	freeze	[0.0, 0.7811893415993064, 0.0045537122797977645, 0.020024949750410668, 0.26039265243953563, 0.0, 0.0045537122797977645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01024585262954497, 0.0, -0.2654017359473132, -0.5007489708479611, 0.0, -0.0045537122797977645, -0.010006782734855587, 0.0, 0.0, 0.0, 0.0, -0.009107424559595529]
freeze_101_2021-12-11	freeze	[0.0, 0.7806980218974088, 0.003679673941966907, 0.020008227059445056, 0.2602357403607546, 0.0, 0.003679673941966907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01006390823127949, 0.0, -0.2676686817235277, -0.5004448552923543, 0.0, -0.003679673941966907, -0.00999951393729507, 0.0, 0.0, 0.0, 0.0, -0.007359347883933814]
freeze_102_2021-12-11	freeze	[0.0, 0.7812411587634104, 0.003827034027375717, 0.02000582037810656, 0.2604200979778491, 0.0, 0.003827034027375717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010017261566655939, 0.0, -0.26524216085234253, -0.5007865376522495, 0.0, -0.003827034027375717, -0.00999812639651906, 0.0, 0.0, 0.0, 0.0, -0.007654068054751434]
freeze_103_2021-12-11	freeze	[0.0, 0.7810930127340879, 0.0045611936684277895, 0.020012237220226926, 0.2603643375780293, 0.0, 0.0045611936684277895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010046029054712207, 0.0, -0.2658035610276294, -0.5007050349516606, 0.0, -0.0045611936684277895, -0.010000417118027929, 0.0, 0.0, 0.0, 0.0, -0.009122387336855579]
