ids	maltype	system calls frequency_1gram-scaled
disorder_155_2021-11-23	disorder	[-0.08702457789146312, 12.0, 0.0, -0.7554859808756758, 0.0, -0.21010285438126042, -0.2100746762062673, -0.0873905231996944, 0.0, 0.0, 0.0, 12.0, -0.08934966357653591, 20.0, -0.08755112263670538, 0.0, 7.725673921844772]
disorder_156_2021-11-23	disorder	[-1.9409260572295635, 12.0, 0.0, -0.7554859808756758, 0.0, -2.076321827116898, -2.0763268977110916, -1.941167312839498, 0.0, 0.0, 0.0, 12.0, -1.9275216044540282, 20.0, -1.9409845873014966, 0.0, 5.9450717282007695]
disorder_157_2021-11-23	disorder	[1.489983604334814, 24.0, 0.0, -0.4823404038589322, 0.0, 1.3987066048735999, 1.3987634457806504, 1.4898886731733236, 0.0, 0.0, 0.0, 24.0, 1.483414583047068, 40.0, 1.4899810819819466, 0.0, 17.284696224565202]
disorder_158_2021-11-23	disorder	[1.2155352811489233, 12.0, 0.0, 1.7028242122750168, 0.0, 1.1412970913928222, 1.1413493462627435, 1.2154286450743113, 0.0, 0.0, 0.0, 12.0, 1.222778263071901, 20.0, 1.2153512563139, 0.0, 9.2876056706553]
disorder_159_2021-11-23	disorder	[0.41052761603574217, 18.0, 0.0, -0.7554859808756758, 0.0, 0.3047161725802949, 0.3047535228295464, 0.41059040380400746, 0.0, 0.0, 0.0, 18.0, 0.4295372892344369, 30.0, 0.4108511535756755, 0.0, 12.270895310883407]
disorder_15_2021-11-23	disorder	[-0.6090265110779906, 12.0, 0.0, 0.2460478015190508, 0.0, -0.7249218813428158, -0.724902875242081, -0.6088034496327849, 0.0, 0.0, 0.0, 12.0, -0.6183757867297921, 20.0, -0.6088392176547568, 0.0, 7.241475079713508]
disorder_160_2021-11-23	disorder	[-1.3082890538946035, 12.0, 0.0, -0.4823404038589322, 0.0, -1.4327980434149543, -1.4327916489163246, -1.308503328246006, 0.0, 0.0, 0.0, 12.0, -1.3138035878534637, 20.0, -1.3084459842003244, 0.0, 6.53860579274877]
disorder_161_2021-11-23	disorder	[-1.6432504817473166, 12.0, 0.0, 0.9744360068970338, 0.0, -1.7545599352659262, -1.7545592733137083, -1.6432752853110968, 0.0, 0.0, 0.0, 12.0, -1.6036645752858003, 20.0, -1.6431510842332564, 0.0, 6.429270570332033]
disorder_162_2021-11-23	disorder	[-0.2502265874474383, 18.0, 0.0, -0.11814630116994068, 0.0, -0.33880761112164925, -0.3387817259652207, -0.24998822358797348, 0.0, 0.0, 0.0, 18.0, -0.18239146201160691, 30.0, -0.25061258162710803, 0.0, 11.771077151264038]
disorder_163_2021-11-23	disorder	[-2.427475868490074, 12.0, 0.0, 0.2460478015190508, 0.0, -2.5911408540784535, -2.5911550967469053, -2.427534118386894, 0.0, 0.0, 0.0, 12.0, -2.422551685871393, 20.0, -2.427308236921996, 0.0, 5.445253568581401]
disorder_164_2021-11-23	disorder	[-0.15426136085459896, 12.0, 0.0, -0.57338892953118, 0.0, 0.17601141583990604, 0.17604647307059296, -0.15463017373620078, 0.0, 0.0, 0.0, 12.0, -0.14958826384539597, 20.0, -0.15430142748657782, 0.0, 8.147395494023614]
disorder_165_2021-11-23	disorder	[-0.5167287453740496, 18.0, 0.0, -0.7554859808756758, 0.0, -0.628393313787524, -0.6283725879228659, -0.5167055040494488, 0.0, 0.0, 0.0, 18.0, -0.5163876615221181, 30.0, -0.5166602252430281, 0.0, 11.380594214061405]
disorder_166_2021-11-23	disorder	[0.39708025944311504, 12.0, 0.0, 1.7028242122750168, 0.0, 0.27253998339519764, 0.272576760389808, 0.3973462302134835, 0.0, 0.0, 0.0, 12.0, 0.3842092335865818, 20.0, 0.397501092605701, 0.0, 8.209872763976035]
disorder_167_2021-11-23	disorder	[-0.4397120667071848, 12.0, 0.0, -0.57338892953118, 0.0, -0.5640409354173297, -0.5640190630433892, -0.43968554070763244, 0.0, 0.0, 0.0, 12.0, -0.42513512844156776, 20.0, -0.4397384453684133, 0.0, 7.428906889570771]
disorder_168_2021-11-23	disorder	[-1.2074338794498995, 12.0, 0.0, -0.57338892953118, 0.0, -1.3362694758596627, -1.3362613615971097, -1.2076438524412463, 0.0, 0.0, 0.0, 12.0, -1.1837836387583005, 20.0, -1.2073669511419463, 0.0, 7.038423952368139]
disorder_169_2021-11-23	disorder	[-1.0980212962644331, 12.0, 0.0, -0.7554859808756758, 0.0, -1.2075647191192738, -1.2075543118381562, -1.0980228464150632, 0.0, 0.0, 0.0, 12.0, -1.0996881670958325, 20.0, -1.098341453220488, 0.0, 6.8353728250227705]
disorder_16_2021-11-23	disorder	[-0.4115948665589644, 18.0, 0.0, -0.11814630116994068, 0.0, -0.4996885570471353, -0.49966553816391246, -0.4115671413923661, 0.0, 0.0, 0.0, 18.0, -0.41976733237800595, 30.0, -0.4120847476448947, 0.0, 11.489929436478143]
disorder_170_2021-11-23	disorder	[-1.1261384964126535, 12.0, 0.0, 0.15499927584680295, 0.0, -1.2719170974894682, -1.2719078367176329, -1.1261412457303295, 0.0, 0.0, 0.0, 12.0, -1.1354734741862444, 20.0, -1.1263130095385299, 0.0, 6.694798967629823]
disorder_171_2021-11-23	disorder	[0.6006243387769717, 18.0, 0.0, -0.4823404038589322, 0.0, 0.49777330769087813, 0.49781409746797645, 0.600695233957221, 0.0, 0.0, 0.0, 18.0, 0.5786427354444866, 30.0, 0.6009305931005503, 0.0, 12.42708848576446]
disorder_172_2021-11-23	disorder	[1.6244571702610857, 12.0, 0.0, -0.7554859808756758, 0.0, 1.559587550799086, 1.5596472579793421, 1.6243679742463364, 0.0, 0.0, 0.0, 12.0, 1.618802328205793, 20.0, 1.6241174088707377, 0.0, 9.490656798000668]
disorder_173_2021-11-23	disorder	[-2.018553979377911, 12.0, 0.0, -0.7554859808756758, 0.0, -2.140674205487093, -2.1406804225905685, -2.018594789214869, 0.0, 0.0, 0.0, 12.0, -1.9668854422534814, 20.0, -2.0182242257706346, 0.0, 5.898213775736454]
disorder_174_2021-11-23	disorder	[-1.166480566190535, 12.0, 0.0, -0.7554859808756758, 0.0, -1.2719170974894682, -1.2719078367176329, -1.1660775230186788, 0.0, 0.0, 0.0, 12.0, -1.1187736642107189, 20.0, -1.1666810510429764, 0.0, 6.9134694124632965]
disorder_175_2021-11-23	disorder	[0.9117472708518458, 12.0, 0.0, -0.11814630116994068, 0.0, 0.8195351995418502, 0.81958172186536, 0.9118314350761461, 0.0, 0.0, 0.0, 12.0, 0.8929570160552712, 20.0, 0.9114784399497188, 0.0, 8.75654887605972]
disorder_176_2021-11-23	disorder	[0.5981793648510395, 18.0, 0.0, -0.7554859808756758, 0.0, 0.49777330769087813, 0.49781409746797645, 0.5984539122726708, 0.0, 0.0, 0.0, 18.0, 0.5863962186474092, 30.0, 0.5983877243443647, 0.0, 12.42708848576446]
disorder_177_2021-11-23	disorder	[0.060896344627435754, 12.0, 0.0, -0.7554859808756758, 0.0, 1.3021780373183083, 1.3022331584614353, 0.06175924708128342, 0.0, 0.0, 0.0, 12.0, 0.13788703644757977, 20.0, 0.06120669960015319, 0.0, 9.256367035679089]
disorder_178_2021-11-23	disorder	[0.19414742359074136, 18.0, 0.0, 0.6102419042080424, 0.0, 0.07948284828461442, 0.0795161857513779, 0.19420098298652327, 0.0, 0.0, 0.0, 18.0, 0.2184039774010066, 30.0, 0.19407159211085165, 0.0, 12.395849850788249]
disorder_179_2021-11-23	disorder	[-1.4806597156728245, 12.0, 0.0, 1.3386301095860254, 0.0, -1.6258551785255375, -1.6258522235547548, -1.481492610989927, 0.0, 0.0, 0.0, 12.0, -1.485573061887441, 20.0, -1.4804074838373769, 0.0, 6.444889887820138]
disorder_17_2021-11-23	disorder	[0.01688681396065592, 12.0, 0.0, 0.06395075017455507, 0.0, -0.08139809764087161, -0.08136762644731388, 0.016932813390279158, 0.0, 0.0, 0.0, 12.0, 0.022181210188581237, 20.0, 0.017342213555951298, 0.0, 7.92872504919014]
disorder_180_2021-11-23	disorder	[-1.2196587490795607, 12.0, 0.0, 0.6102419042080424, 0.0, -1.3362694758596627, -1.3362613615971097, -1.219869243447884, 0.0, 0.0, 0.0, 12.0, -1.2231474765577535, 20.0, -1.219445577733828, 0.0, 6.647941015165507]
disorder_181_2021-11-23	disorder	[1.2570998378897709, 18.0, 0.0, -0.7554859808756758, 0.0, 1.1734732805779193, 1.173526108702482, 1.257198731013656, 0.0, 0.0, 0.0, 18.0, 1.246038712680669, 30.0, 1.2576264493854858, 0.0, 13.067480502776776]
disorder_182_2021-11-23	disorder	[-1.3516873410799002, 12.0, 0.0, -0.20919482684218854, 0.0, -1.4971504217851486, -1.4971451737958015, -1.351903466319569, 0.0, 0.0, 0.0, 12.0, -1.3543602692225973, 20.0, -1.35167475305548, 0.0, 6.554225110236875]
disorder_183_2021-11-23	disorder	[-0.5827430413742193, 12.0, 0.0, 0.2460478015190508, 0.0, -0.6927456921577185, -0.6927261128023425, -0.583130128518846, 0.0, 0.0, 0.0, 12.0, -0.5658906696638546, 20.0, -0.5830926714983774, 0.0, 7.2727137146897185]
disorder_184_2021-11-23	disorder	[-0.7141603898930757, 12.0, 0.0, -0.3912918781866843, 0.0, -0.8214504488981074, -0.821433162561296, -0.7143493253234222, 0.0, 0.0, 0.0, 12.0, -0.6756322780744511, 20.0, -0.7146861296309831, 0.0, 7.241475079713508]
disorder_185_2021-11-23	disorder	[0.7687162961848113, 12.0, 0.0, 2.522260943325248, 0.0, 0.6586542536163641, 0.6586979096666682, 0.7683868472649324, 0.0, 0.0, 0.0, 12.0, 0.826157776153169, 20.0, 0.7690777896033242, 0.0, 8.694071606107299]
disorder_186_2021-11-23	disorder	[-1.6573090818214269, 12.0, 0.0, -0.57338892953118, 0.0, -1.7867361244510236, -1.7867360357534465, -1.6571307284519528, 0.0, 0.0, 0.0, 12.0, -1.659728223060779, 20.0, -1.6571368623922773, 0.0, 6.194980808010454]
disorder_187_2021-11-23	disorder	[0.0315566575162492, 12.0, 0.0, -0.7554859808756758, 0.0, -0.08139809764087161, -0.08136762644731388, 0.031195769564689602, 0.0, 0.0, 0.0, 12.0, 0.05737009549415296, 20.0, 0.03164585030949539, 0.0, 7.92872504919014]
disorder_188_2021-11-23	disorder	[-2.179311015007954, 12.0, 0.0, 1.7028242122750168, 0.0, -2.301555151412579, -2.3015642347892604, -2.179358680952152, 0.0, 0.0, 0.0, 12.0, -2.155951148047824, 20.0, -2.1800142503829445, 0.0, 5.710781965879191]
disorder_189_2021-11-23	disorder	[-1.210490096857315, 12.0, 0.0, -0.57338892953118, 0.0, -1.3362694758596627, -1.3362613615971097, -1.2100889306425737, 0.0, 0.0, 0.0, 12.0, -1.1819943734037799, 20.0, -1.2108633956817014, 0.0, 6.710418285117928]
disorder_18_2021-11-23	disorder	[1.15685590692655, 18.0, 0.0, -0.7554859808756758, 0.0, 1.0447685238375306, 1.0448190589435284, 1.1569505247592284, 0.0, 0.0, 0.0, 18.0, 1.1374899478397527, 30.0, 1.1568652749216308, 0.0, 12.942525962871933]
disorder_190_2021-11-23	disorder	[-1.6793138471548168, 12.0, 0.0, 1.2475815839137774, 0.0, -0.43533617867694085, -0.43531201328443575, -1.6797477018142322, 0.0, 0.0, 0.0, 12.0, -1.6847779380240673, 20.0, -1.6797048226034246, 0.0, 7.522622794499402]
disorder_191_2021-11-23	disorder	[0.1580840581832412, 12.0, 0.0, 1.2475815839137774, 0.0, 0.07948284828461442, 0.0714719951414433, 0.15772856648338798, 0.0, 0.0, 0.0, 12.0, 0.15935822070182692, 20.0, 0.1571999951461602, 0.0, 8.022440954118771]
disorder_192_2021-11-23	disorder	[-2.2599951545637174, 12.0, 0.0, 0.3370963271912987, 0.0, -2.365907529782773, -2.365917759668737, -2.259638748562405, 0.0, 0.0, 0.0, 12.0, -2.2436251504193336, 20.0, -2.2594788990137453, 0.0, 5.851355823272138]
disorder_193_2021-11-23	disorder	[0.43803357270247956, 12.0, 0.0, 1.7028242122750168, 0.0, 0.33689236176539206, 0.3369302852692847, 0.43809753356894193, 0.0, 0.0, 0.0, 12.0, 0.5094578084030236, 20.0, 0.43786913411014766, 0.0, 8.334827303880877]
disorder_194_2021-11-23	disorder	[-1.110246165894094, 12.0, 0.0, -0.4823404038589322, 0.0, -1.2397409083043711, -1.2397310742778946, -1.1106557504552552, 0.0, 0.0, 0.0, 12.0, -1.0543601114479773, 20.0, -1.111055797001416, 0.0, 6.757276237582244]
disorder_195_2021-11-23	disorder	[0.8518454096665066, 24.0, 0.0, 0.8833874812247859, 0.0, 0.7551828211716558, 0.7552281969858833, 0.8519270191436221, 0.0, 0.0, 0.0, 24.0, 0.9060782953217557, 40.0, 0.85203888277388, 0.0, 16.6911621600172]
disorder_196_2021-11-23	disorder	[-1.5368941159692653, 12.0, 0.0, 0.6102419042080424, 0.0, -1.6580313677106346, -1.6580289859944932, -1.5367106270365731, 0.0, 0.0, 0.0, 12.0, -1.4813981093935595, 20.0, -1.5369863136625068, 0.0, 6.398031935355823]
disorder_197_2021-11-23	disorder	[-1.0075572610049413, 12.0, 0.0, -0.4823404038589322, 0.0, -0.9501552056384962, -0.9501402123202494, -1.0075549529659455, 0.0, 0.0, 0.0, 12.0, -0.9798073883429526, 20.0, -1.007116036592329, 0.0, 7.069662587344349]
disorder_198_2021-11-23	disorder	[1.121403785000533, 24.0, 0.0, 0.3370963271912987, 0.0, 1.0125923346524335, 1.0126422965037902, 1.1214968908399796, 0.0, 0.0, 0.0, 24.0, 1.1315257299913508, 40.0, 1.1215829709295553, 0.0, 16.972309874803095]
disorder_199_2021-11-23	disorder	[0.765048835295913, 12.0, 0.0, -0.11814630116994068, 0.0, 0.6908304428014613, 0.6908746721064066, 0.7649229864797185, 0.0, 0.0, 0.0, 12.0, 0.7909688908475974, 20.0, 0.7652634864690457, 0.0, 8.694071606107299]
disorder_19_2021-11-23	disorder	[0.6770297739623534, 12.0, 0.0, 0.15499927584680295, 0.0, 0.5943018752461697, 0.5943443847871915, 0.6773076842654828, 0.0, 0.0, 0.0, 12.0, 0.6597560981827536, 20.0, 0.6772166557861188, 0.0, 8.506639796250035]
disorder_1_2021-11-23	disorder	[-0.16159628263239562, 12.0, 0.0, -0.11814630116994068, 0.0, -0.27445523275145484, -0.274428201085744, -0.16155789530662873, 0.0, 0.0, 0.0, 12.0, -0.15972743418767935, 20.0, -0.16097645797156507, 0.0, 7.835009144261508]
disorder_200_2021-11-23	disorder	[0.5358325297397681, 24.0, 0.0, -0.7554859808756758, 0.0, 0.4334209293206837, 0.4334605725884998, 0.5359006616220421, 0.0, 0.0, 0.0, 24.0, 0.5333146797966315, 40.0, 0.5357695812232939, 0.0, 16.378775810255096]
disorder_201_2021-11-23	disorder	[0.7479340178143875, 12.0, 0.0, 0.3370963271912987, 0.0, 0.6586542536163641, 0.6586979096666682, 0.7480111955872032, 0.0, 0.0, 0.0, 12.0, 0.7313267123635775, 20.0, 0.7477812637702697, 0.0, 8.584736383690561]
disorder_202_2021-11-23	disorder	[0.5431674515175647, 18.0, 0.0, 2.4312124176529997, 0.0, 0.4655971185057809, 0.4656373350282381, 0.5428283831924701, 0.0, 0.0, 0.0, 18.0, 0.5404717412147139, 30.0, 0.5424446117082811, 0.0, 12.645758930597934]
disorder_203_2021-11-23	disorder	[1.1727482374451095, 12.0, 0.0, -0.11814630116994068, 0.0, 1.0769447130226277, 1.0769958213832669, 1.1724360200343027, 0.0, 0.0, 0.0, 12.0, 1.168503880651443, 20.0, 1.172758204647791, 0.0, 8.975219320893194]
disorder_204_2021-11-23	disorder	[1.3597887427789237, 18.0, 0.0, -0.7554859808756758, 0.0, 1.2700018481332112, 1.2700563960216968, 1.3600957719861886, 0.0, 0.0, 0.0, 18.0, 1.3641302260790282, 30.0, 1.3599769168219569, 0.0, 13.286150947610249]
disorder_205_2021-11-23	disorder	[0.23754571077603812, 12.0, 0.0, -0.20919482684218854, 0.0, 0.11165903746971163, 0.11169294819111623, 0.2380086340936411, 0.0, 0.0, 0.0, 12.0, 0.2744676251759853, 20.0, 0.23761821956053034, 0.0, 8.178634128999825]
disorder_206_2021-11-23	disorder	[-2.2948360330082513, 12.0, 0.0, 0.2460478015190508, 0.0, -2.4302599081529674, -2.4302712845482137, -2.294888625964877, 0.0, 0.0, 0.0, 12.0, -2.2895496278520286, 20.0, -2.2944433444112975, 0.0, 5.585827425974348]
disorder_207_2021-11-23	disorder	[-1.3932518978207478, 18.0, 0.0, -0.4823404038589322, 0.0, -1.4971504217851486, -1.4971451737958015, -1.3932660392253595, 0.0, 0.0, 0.0, 18.0, -1.3680779702739219, 30.0, -1.3936320875325428, 0.0, 10.584009022168036]
disorder_208_2021-11-23	disorder	[-0.9445991824121868, 12.0, 0.0, 2.0670183149640082, 0.0, -1.078859962378885, -1.078847262079203, -0.9445941892817622, 0.0, 0.0, 0.0, 12.0, -0.9547576733796642, 20.0, -0.9444978934712581, 0.0, 6.882230777487086]
disorder_209_2021-11-23	disorder	[-0.22333187426218398, 12.0, 0.0, -0.7554859808756758, 0.0, 0.27253998339519764, 0.272576760389808, -0.22329611989014822, 0.0, 0.0, 0.0, 12.0, -0.23547300086238457, 20.0, -0.22295888390358948, 0.0, 8.194253446487929]
disorder_20_2021-11-23	disorder	[1.1586896373709994, 18.0, 0.0, 3.341697674375478, 0.0, 1.0769447130226277, 1.0769958213832669, 1.1587843334102241, 0.0, 0.0, 0.0, 18.0, 1.1858001124118087, 30.0, 1.1590902850832931, 0.0, 12.98938391533625]
disorder_210_2021-11-23	disorder	[0.3555157027022674, 18.0, 0.0, 0.2460478015190508, 0.0, 0.24036379421010046, 0.24039999795006964, 0.355168631240584, 0.0, 0.0, 0.0, 18.0, 0.42178380603151433, 30.0, 0.3549080409395919, 0.0, 12.302133945859618]
disorder_211_2021-11-23	disorder	[0.06395256203485102, 12.0, 0.0, -0.7554859808756758, 0.0, -0.0492219084557744, -0.049190864007575524, 0.06379681224905634, 0.0, 0.0, 0.0, 12.0, 0.15876179891698672, 20.0, 0.064067426950862, 0.0, 7.944344366678245]
disorder_212_2021-11-23	disorder	[-0.10230566492853946, 18.0, 0.0, -0.4823404038589322, 0.0, -0.21010285438126042, -0.2100746762062673, -0.10226474892443672, 0.0, 0.0, 0.0, 18.0, -0.0493894039922426, 30.0, -0.10249047657929589, 0.0, 11.786696468752144]
disorder_213_2021-11-23	disorder	[0.20942851062781767, 12.0, 0.0, -0.7554859808756758, 0.0, 0.11165903746971163, 0.11169294819111623, 0.20907520871126561, 0.0, 0.0, 0.0, 12.0, 0.28699248265762944, 20.0, 0.20932880464796536, 0.0, 8.615975018666772]
disorder_214_2021-11-23	disorder	[-0.46171683204057473, 12.0, 0.0, 0.6102419042080424, 0.0, -0.5640409354173297, -0.5640190630433892, -0.46169124451958, 0.0, 0.0, 0.0, 12.0, -0.4424313602019335, 20.0, -0.4626242641740838, 0.0, 7.460145524546982]
disorder_215_2021-11-23	disorder	[-1.5155005941173585, 12.0, 0.0, 0.15499927584680295, 0.0, -1.6258551785255375, -1.6258522235547548, -1.5153161927749574, 0.0, 0.0, 0.0, 12.0, -1.4784160004693585, 20.0, -1.515371929234929, 0.0, 6.491747840284455]
disorder_216_2021-11-23	disorder	[0.3542932157393013, 12.0, 0.0, -0.7554859808756758, 0.0, 0.27253998339519764, 0.272576760389808, 0.3539460921399203, 0.0, 0.0, 0.0, 12.0, 0.3472310829264895, 20.0, 0.3539544651560223, 0.0, 8.209872763976035]
disorder_217_2021-11-23	disorder	[-2.396302450934438, 12.0, 0.0, -0.4823404038589322, 0.0, -2.5267884757082593, -2.526801571867429, -2.396766884353523, 0.0, 0.0, 0.0, 12.0, -2.371259412375136, 20.0, -2.396158094658722, 0.0, 5.523350156021928]
disorder_218_2021-11-23	disorder	[0.39524652899866586, 18.0, 0.0, 0.8833874812247859, 0.0, 0.3047161725802949, 0.3047535228295464, 0.39510490852893326, 0.0, 0.0, 0.0, 18.0, 0.3973305128530662, 30.0, 0.39495822384951534, 0.0, 12.239656675907197]
disorder_219_2021-11-23	disorder	[-0.33885689226248106, 12.0, 0.0, -0.20919482684218854, 0.0, -0.43533617867694085, -0.43531201328443575, -0.33902982141965016, 0.0, 0.0, 0.0, 12.0, -0.23189447015334338, 20.0, -0.3389772709045582, 0.0, 7.569480746963719]
disorder_21_2021-11-23	disorder	[-0.14570395211383622, 12.0, 0.0, -0.11814630116994068, 0.0, -0.24227904356635763, -0.24225143864600565, -0.14566488699799993, 0.0, 0.0, 0.0, 12.0, -0.15734174704831855, 20.0, -0.14571924543445136, 0.0, 7.725673921844772]
disorder_220_2021-11-23	disorder	[-0.09497074315074282, 12.0, 0.0, -0.7554859808756758, 0.0, -0.21010285438126042, -0.2100746762062673, -0.0951332708372315, 0.0, 0.0, 0.0, 12.0, -0.08159618037361333, 20.0, -0.09486187031073903, 0.0, 7.725673921844772]
disorder_221_2021-11-23	disorder	[0.5242189035915901, 18.0, 0.0, 0.9744360068970338, 0.0, 0.4334209293206837, 0.4334605725884998, 0.5246940531992911, 0.0, 0.0, 0.0, 18.0, 0.5166148698211059, 30.0, 0.5246445304149818, 0.0, 12.380230533300145]
disorder_222_2021-11-23	disorder	[-1.8510732654515547, 12.0, 0.0, 0.3370963271912987, 0.0, -1.6580313677106346, -1.6580289859944932, -1.8500881498400483, 0.0, 0.0, 0.0, 12.0, -1.854758146703524, 20.0, -1.8510306050514305, 0.0, 6.366793300379612]
disorder_223_2021-11-23	disorder	[-0.6689283722633298, 12.0, 0.0, 0.5191933785357944, 0.0, -0.7892742597130101, -0.7892564001215576, -0.6687078655653087, 0.0, 0.0, 0.0, 12.0, -0.6136044124510706, 20.0, -0.6685966334251188, 0.0, 7.288333032177824]
disorder_224_2021-11-23	disorder	[-0.730052720411635, 12.0, 0.0, 0.9744360068970338, 0.0, -0.8214504488981074, -0.821433162561296, -0.7300385771152736, 0.0, 0.0, 0.0, 12.0, -0.7042605237467807, 20.0, -0.73026120076262, 0.0, 7.413287572082666]
disorder_225_2021-11-23	disorder	[0.7308192003328621, 12.0, 0.0, 1.9759697892917605, 0.0, 0.626478064431267, 0.6265211472269299, 0.7306918916611334, 0.0, 0.0, 0.0, 12.0, 0.7205911202364539, 20.0, 0.73093475826054, 0.0, 8.553497748714351]
disorder_226_2021-11-23	disorder	[-2.2868898677489717, 18.0, 0.0, -0.7554859808756758, 0.0, -1.400621854229857, -1.4006148864765864, -2.286738365293785, 0.0, 0.0, 0.0, 18.0, -2.2913388932065493, 30.0, -2.2868147381427404, 0.0, 10.630866974632353]
disorder_227_2021-11-23	disorder	[-1.153033209597908, 12.0, 0.0, -0.4823404038589322, 0.0, -1.2719170974894682, -1.2719078367176329, -1.153037105944932, 0.0, 0.0, 0.0, 12.0, -1.15217328416177, 20.0, -1.153330990073002, 0.0, 6.710418285117928]
disorder_228_2021-11-23	disorder	[0.9080798099629475, 12.0, 0.0, -0.027097775497692805, 0.0, 0.8195351995418502, 0.81958172186536, 0.9079600612573775, 0.0, 0.0, 0.0, 12.0, 0.8893784853462301, 20.0, 0.9076641368154403, 0.0, 8.740929558571615]
disorder_229_2021-11-23	disorder	[-1.4036430370059596, 12.0, 0.0, 0.6102419042080424, 0.0, -1.529326610970246, -1.5293219362355397, -1.4036576215810013, 0.0, 0.0, 0.0, 12.0, -1.395513372376571, 20.0, -1.4038035625572851, 0.0, 6.726037602606033]
disorder_22_2021-11-23	disorder	[0.7907210615182013, 12.0, 0.0, -0.4823404038589322, 0.0, 0.6908304428014613, 0.6908746721064066, 0.7908000641104346, 0.0, 0.0, 0.0, 12.0, 0.8386826336348132, 20.0, 0.790692174030902, 0.0, 8.75654887605972]
disorder_230_2021-11-23	disorder	[-1.8419046132293089, 12.0, 0.0, -0.11814630116994068, 0.0, -1.9797932595616068, -1.9797966103918767, -1.8417341326521792, 0.0, 0.0, 0.0, 12.0, -1.8362690713734777, 20.0, -1.8414948472157344, 0.0, 6.070026268105612]
disorder_231_2021-11-23	disorder	[-0.8400765470785847, 12.0, 0.0, 0.2460478015190508, 0.0, -0.9501552056384962, -0.9501402123202494, -0.840474609208566, 0.0, 0.0, 0.0, 12.0, -0.8116164450180164, 20.0, -0.8405581330621711, 0.0, 7.085281904832455]
disorder_232_2021-11-23	disorder	[-0.7208840681893893, 12.0, 0.0, -0.20919482684218854, 0.0, -0.8214504488981074, -0.821433162561296, -0.7206657773435182, 0.0, 0.0, 0.0, 12.0, -0.7030676801771003, 20.0, -0.7207254429269239, 0.0, 7.163378492272981]
disorder_233_2021-11-23	disorder	[-0.1328678390026921, 12.0, 0.0, 1.611775686602769, 0.0, -0.21010285438126042, -0.2100746762062673, -0.13282822644103054, 0.0, 0.0, 0.0, 12.0, -0.0911389289310565, 20.0, -0.13300490165352327, 0.0, 7.772531874309087]
disorder_234_2021-11-23	disorder	[-0.6426449025595585, 12.0, 0.0, 0.9744360068970338, 0.0, -0.7892742597130101, -0.7892564001215576, -0.6428307879345927, 0.0, 0.0, 0.0, 12.0, -0.6416362363385598, 20.0, -0.6428500872687394, 0.0, 7.257094397201613]
disorder_235_2021-11-23	disorder	[-2.7062028960463462, 12.0, 0.0, 1.3386301095860254, 0.0, -1.529326610970246, -1.5293219362355397, -2.7060692768214523, 0.0, 0.0, 0.0, 12.0, -2.7058520336704874, 20.0, -2.705752365724321, 0.0, 6.460509205308244]
disorder_236_2021-11-23	disorder	[-1.1640355922646028, 12.0, 0.0, 0.2460478015190508, 0.0, -1.3040932866745654, -1.3040845991573713, -1.1636324448173512, 0.0, 0.0, 0.0, 12.0, -1.1402448484649659, 20.0, -1.1638203236922675, 0.0, 6.77289555507035]
disorder_237_2021-11-23	disorder	[0.7393766090736248, 12.0, 0.0, 0.2460478015190508, 0.0, 0.626478064431267, 0.6265211472269299, 0.7394534218825569, 0.0, 0.0, 0.0, 12.0, 0.7378873519968197, 20.0, 0.7391990817181432, 0.0, 8.553497748714351]
disorder_238_2021-11-23	disorder	[-1.5191680550062567, 18.0, 0.0, -0.7554859808756758, 0.0, -1.6258551785255375, -1.6258522235547548, -1.5189838100769486, 0.0, 0.0, 0.0, 18.0, -1.4694696736967556, 30.0, -1.5191862323692076, 0.0, 10.568389704679932]
disorder_239_2021-11-23	disorder	[-0.9873862261160005, 12.0, 0.0, 0.2460478015190508, 0.0, -1.1110361515639822, -1.1110240245189411, -0.986975544771439, 0.0, 0.0, 0.0, 12.0, -0.9971036201033183, 20.0, -0.9874088037318904, 0.0, 6.850992142510876]
disorder_23_2021-11-23	disorder	[0.9459769058148968, 18.0, 0.0, -0.4823404038589322, 0.0, 0.8517113887269474, 0.8517584843050984, 0.946062529894731, 0.0, 0.0, 0.0, 18.0, 0.9591598341725334, 30.0, 0.9458071681582245, 0.0, 12.786332787990881]
disorder_240_2021-11-23	disorder	[-1.684203795006681, 12.0, 0.0, -0.7554859808756758, 0.0, -1.8189123136361207, -1.818912798193185, -1.6842303451833325, 0.0, 0.0, 0.0, 12.0, -1.6901457340876291, 20.0, -1.6841548429267494, 0.0, 6.163742173034244]
disorder_241_2021-11-23	disorder	[-1.7917826477476986, 12.0, 0.0, 0.6102419042080424, 0.0, -1.9154408811914123, -1.9154430855124, -1.7918137860417427, 0.0, 0.0, 0.0, 12.0, -1.7694698314713755, 20.0, -1.7912731892810685, 0.0, 6.319935347915297]
disorder_242_2021-11-23	disorder	[-0.9763838434493055, 18.0, 0.0, 2.0670183149640082, 0.0, -0.5318647462322325, -0.5318423006036508, -0.9761764493822425, 0.0, 0.0, 0.0, 18.0, -0.9648968437219475, 30.0, -0.975648035734532, 0.0, 11.474310118990038]
